"application_date","snapshot_date","country","base_ccy","referrer","entity","server","house_name","org","application_type","kyc_status","screening_status","batch_result","received_docs","num_inbound_emails","num_inbound_calls","num_outbound_emails","num_outbound_calls","is_converted"
"2020-08-09","2020-08-12","Thailand","USD","unknown","Entity2","J10","cat2","1","Individual","Missing POR","Ops Reviewed","match",True,,,3,1,False
"2020-08-24","2020-08-24","United Kingdom","GBP","unknown","Entity3","P","cat5","1","Individual","Complete","Completed","match",,,,,,True
"2020-08-17","2020-08-17","","USD","unknown","Entity3","J10","Other","1",,,,,,,,,,True
"2020-08-17","2020-08-17","","EUR","unknown","Entity3","R01","Other","1",,,,,,,,,,True
"2020-08-24","2020-08-24","Kyrgyzstan","USD","unknown","Entity2","E3","cat3","1",,,,,,,,,,False
"2020-08-17","2020-08-19","India","USD","unknown","Entity2","J10","cat2","1","Individual","Missing POR","Ops Reviewed","PASS",True,,1,2,1,False
"2020-08-17","2020-08-17","Ghana","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-24","2020-08-24","Philippines","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID","Batch - Processed","PASS",True,,,,,False
"2020-08-17","2020-08-20","Canada","CAD","unknown",,"U2","cat17","2","Individual",,"Ops Reviewed","PASS",True,2,,3,3,False
"2020-08-24","2020-08-24","Romania","EUR","referrer5","Entity3","G","cat14","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-17","2020-08-19","Nigeria","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",True,5,,5,2,False
"2020-08-17","2020-08-17","China","USD",,"Entity2","E3","cat41","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-24","2020-08-24","Namibia","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-24","2020-08-24","","GBP",,,,,"1",,,,,,,,,,False
"2020-08-24","2020-08-24","Ghana","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-17","2020-08-19","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Completed","match",,,,3,1,True
"2020-08-24","2020-08-24","Malaysia","USD","referrer8","Entity2","E3","cat2","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-16","2020-08-20","Malaysia","USD","unknown","Entity2","J10","cat2","1","Individual","Complete","Completed","PASS",True,1,,11,2,False
"2020-08-17","2020-08-17","","USD",,,,,"1",,,,,,,,,,False
"2020-08-17","2020-08-17","","USD",,,,,"1",,,,,,,,,,False
"2020-08-02","2020-08-07","Spain","EUR","referrer3","Entity3","N","cat15","1","Individual",,"Completed","PASS",True,,,8,3,True
"2020-08-02","2020-08-13","Argentina","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,5,5,False
"2020-08-09","2020-08-13","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Completed","PASS",True,,,7,3,False
"2020-08-02","2020-08-13","Brazil","USD","referrer6","Entity2","E4","cat3","1","Individual",,"Ops Reviewed","match",True,,,3,,False
"2020-08-30","2020-08-30","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-02","2020-08-07","Colombia","USD","referrer3","Entity2","E8","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,10,3,False
"2020-08-24","2020-08-24","Australia","AUD","unknown","Entity1","S","cat34","1","Individual",,"Completed","PASS",,,,,,False
"2020-08-02","2020-08-07","Algeria","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Batch - Processed","PASS",,,,1,1,False
"2020-08-03","2020-08-07","India","USD","unknown","Entity2","J10","cat2","1","Individual","Missing POR","Ops Reviewed","PASS",True,,,1,1,False
"2020-08-16","2020-08-17","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Ops Reviewed","match",,,,6,4,False
"2020-08-03","2020-08-13","Paraguay","USD","referrer3","Entity2","E8","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,10,5,False
"2020-08-03","2020-08-07","India","USD","unknown","Entity2","E8","cat2","1","Individual","Missing POR","Ops Reviewed","PASS",True,,,1,1,False
"2020-08-04","2020-08-07","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Completed","PASS",True,,,3,1,True
"2020-08-03","2020-08-12","Chile","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","match",True,,,10,4,False
"2020-08-04","2020-08-07","South Africa","USD","referrer2","Entity4","E2","cat1","1","Joint",,"Ops Reviewed","PASS",,,,3,2,False
"2020-08-09","2020-08-13","Nigeria","GBP","referrer2","Entity4","P","cat1","1","Individual",,"Ops Reviewed","PASS",True,,,4,2,False
"2020-08-04","2020-08-17","United Kingdom","GBP","referrer18","Entity3","P","cat5","1","Individual",,"Ops Reviewed","PASS",True,,,14,4,False
"2020-08-05","2020-08-20","China","USD","unknown","Entity1","J10","cat11","1","Individual","Complete","Completed","PASS",,,,8,7,False
"2020-08-05","2020-08-07","Philippines","USD","unknown","Entity2","E8","cat2","1","Individual","Missing POR","Ops Reviewed","PASS",True,,,6,2,False
"2020-08-05","2020-08-07","Serbia","USD","unknown","Entity2","E8","cat3","1","Individual","Complete","Completed","PASS",True,,,1,2,False
"2020-08-05","2020-08-07","Germany","EUR","referrer15","Entity3","G","cat18","1","Individual",,"Ops Reviewed","match",,,,2,,False
"2020-08-11","2020-08-17","Chile","USD","referrer3","Entity2","E8","cat4","1","Individual",,"Completed","match",True,,,7,4,False
"2020-08-07","2020-08-07","Brazil","USD","referrer6","Entity2","E4","cat3","1","Individual",,"Completed","PASS",True,,,1,,False
"2020-08-23","2020-08-24","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Completed","PASS",True,,,2,1,True
"2020-08-06","2020-08-18","Uruguay","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Completed","match",True,,,14,7,False
"2020-08-06","2020-08-07","Philippines","USD","referrer14","Entity2","J10","cat2","1","Individual",,"Batch - Processed","PASS",,,,3,1,False
"2020-08-06","2020-08-07","Malaysia","USD","referrer8","Entity2","J10","cat20","1","Individual",,"Batch - Reviewed","match",True,,,2,1,True
"2020-08-06","2020-08-13","China","USD","unknown","Entity2","E8","cat24","1","Individual","Complete","Completed","PASS",,,,5,4,False
"2020-08-07","2020-08-07","Algeria","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Batch - Processed","PASS",,,,1,1,False
"2020-08-06","2020-08-12","Spain","EUR","unknown","Entity3","N","cat15","1","Individual",,"Completed","match",True,,,12,7,False
"2020-08-06","2020-08-19","China","USD","unknown","Entity2","E8","cat8","1","Individual","Missing ID","Batch - Processed","PASS",,,,4,4,False
"2020-08-07","2020-08-07","China","USD","unknown","Entity2","E8","cat12","1","Individual","Complete","Pending Review",,,,,,1,False
"2020-08-06","2020-08-14","Australia","AUD","referrer27","Entity1","S","cat6","1","Trust",,"Rejected",,True,,,4,2,False
"2020-08-07","2020-08-17","United Kingdom","GBP","referrer5","Entity3","K","cat5","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-08-07","2020-08-07","China","USD","unknown","Entity2","E8","Other","1","Individual",,"Completed","PASS",,,,1,,False
"2020-08-07","2020-08-07","Uganda","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-08-07","2020-08-12","India","USD","unknown","Entity2","J10","cat2","1","Individual","Missing POR","Ops Reviewed","PASS",True,,,1,1,False
"2020-08-07","2020-08-07","Mozambique","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",True,,,2,,False
"2020-08-07","2020-08-07","France","EUR","referrer18","Entity3","N","cat7","1","Individual",,"Batch - Reviewed","match",True,,,2,,False
"2020-08-07","2020-08-19","United Arab Emirates","USD","referrer12","Entity2","J10","cat16","1","Individual",,"Ops Reviewed","match",,,,5,5,False
"2020-08-07","2020-08-07","South Africa","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-07","2020-08-10","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Reviewed","match",,,,,1,False
"2020-08-07","2020-08-18","Ecuador","USD","referrer14","Entity2","E8","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,3,2,False
"2020-08-07","2020-09-10","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Completed","PASS",True,,,1,,False
"2020-08-07","2020-08-14","Hong Kong","USD","referrer23",,"E2","Other","1","Individual",,"Completed","PASS",True,,,4,,True
"2020-08-07","2020-08-12","China","USD","unknown","Entity2","E8","Other","1","Individual",,"Completed","match",True,,,2,,False
"2020-08-06","2020-08-20","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Missing POR","Ops Reviewed","match",True,,,5,3,False
"2020-08-07","2020-08-12","Algeria","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Batch - Processed","PASS",,,,1,2,False
"2020-08-07","2020-08-11","Vietnam","USD","referrer7","Entity2","E8","cat2","1","Individual",,"Ops Reviewed","PASS",True,,,3,,False
"2020-08-07","2020-08-11","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Missing POR","Ops Reviewed","PASS",True,,,2,1,False
"2020-09-21","2020-09-21","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-07","2020-08-07","Switzerland","CHF","referrer15","Entity3","V01","cat18","1","Individual",,"Batch - Reviewed","match",,,,,1,False
"2020-08-07","2020-08-07","South Africa","USD","referrer11","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,True
"2020-08-07","2020-08-07","China","USD","unknown","Entity2","E8","cat31","1","Individual","Complete","Batch - Processed","PASS",,,,,,True
"2020-08-07","2020-08-07","Philippines","USD","unknown","Entity2","J10","cat2","1","Individual","Missing ID","Batch - Processed","PASS",,,,,,False
"2020-08-07","2020-08-07","Indonesia","USD","referrer13","Entity2","E8","cat2","1","Individual",,"Batch - Processed","PASS",True,,,,,True
"2020-08-07","2020-08-12","Morocco","USD",,"Entity2","E8","cat16","1","Individual",,"Rejected","PASS",,,2,9,3,False
"2020-08-07","2020-08-20","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Completed","PASS",True,1,,4,2,False
"2020-08-07","2020-08-20","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,1,4,4,False
"2020-08-07","2020-08-07","China","USD","unknown","Entity2","E8","cat29","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-06","2020-08-20","China","USD","unknown","Entity2","E8","cat8","1","Individual","Complete","Batch - Processed","PASS",,1,,6,4,True
"2020-08-07","2020-08-07","Algeria","USD","unknown","Entity2","J10","cat3","1","Individual","Missing ID","Batch - Processed","PASS",,,,,1,False
"2020-08-07","2020-08-11","South Africa","GBP","unknown","Entity4","K","cat1","1","Individual",,"Batch - Processed","PASS",,,,1,1,False
"2020-08-07","2020-08-07","China","USD","unknown","Entity2","E8","cat12","1","Individual","Complete","Batch - Reviewed","match",,,,,,True
"2020-08-07","2020-08-19","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,3,,6,3,False
"2020-08-07","2020-08-10","Malaysia","USD",,"Entity2","J10","cat20","1","Individual",,"Batch - Processed","PASS",,,,1,1,False
"2020-08-07","2020-08-11","Mozambique","USD","referrer2","Entity4","J10","cat1","1","Joint",,"Batch - Processed","PASS",,,,2,,False
"2020-08-07","2020-08-11","France","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Completed","PASS",True,,,3,2,True
"2020-08-24","2020-08-24","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Pending Review",,,,,,,False
"2020-08-07","2020-08-18","Canada","CAD",,,"W","Other","2","Individual",,"Batch - Processed","PASS",,,,4,4,False
"2020-08-24","2020-08-24","Venezuela","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-07","2020-08-17","Indonesia","USD","unknown","Entity2","E8","cat37","1","Individual",,"Completed","PASS",True,,,5,3,False
"2020-09-21","2020-09-21","United Kingdom","USD","referrer5","Entity3","E8","cat10","1",,,,,,,,,,True
"2020-08-09","2020-08-17","United Kingdom","GBP","referrer19","Entity3","K","cat23","1","Individual",,"Completed","PASS",,,,2,1,False
"2020-08-09","2020-08-17","China","USD","unknown","Entity2","E8","cat8","1","Individual","Complete","Batch - Processed","PASS",,,,3,2,False
"2020-08-09","2020-08-18","China","USD","unknown","Entity2","E8","cat24","1","Individual","Complete","Completed","PASS",,,,4,4,False
"2020-08-14","2020-08-17","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Complete","Batch - Processed","PASS",,,,2,5,True
"2020-08-05","2020-08-10","United Arab Emirates","USD","unknown","Entity2","E8","cat16","1","Individual",,"Rejected","PASS",True,2,,5,2,False
"2020-08-07","2020-08-13","Morocco","USD","unknown","Entity2","E8","cat3","1","Individual","Missing ID review","Batch - Processed","PASS",True,,,3,2,False
"2020-08-06","2020-08-17","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Batch - Processed","PASS",,,,3,2,False
"2020-09-08","2020-09-08","Bangladesh","USD","unknown","Entity2","E3","cat3","1",,,,,,,,,,False
"2020-09-21","2020-09-21","Ghana","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-07","2020-08-13","India","USD","unknown","Entity2","E8","cat2","1","Individual","Complete","Completed","PASS",True,,,1,2,False
"2020-08-09","2020-08-13","Lesotho","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Ops Reviewed","PASS",True,,,4,2,False
"2020-08-17","2020-08-19","Spain","USD","referrer5","Entity3","E8","cat15","1","Individual",,"Ops Reviewed","match",True,,,10,8,False
"2020-08-07","2020-08-20","India","USD","unknown","Entity2","J10","cat2","1","Individual","Missing POR","Ops Reviewed","PASS",True,,1,3,4,False
"2020-08-12","2020-08-17","China","USD","unknown","Entity2","J10","cat11","1","Individual","Complete","Completed","match",,,,5,1,False
"2020-08-07","2020-08-10","China","USD","unknown","Entity2","E8","Other","1","Individual","Missing ID","Batch - Processed","PASS",,,,2,1,False
"2020-08-12","2020-08-17","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Completed","match",True,,1,4,3,False
"2020-08-16","2020-08-19","Indonesia","USD","unknown","Entity2","E3","cat37","1","Individual",,"Completed","PASS",True,,,5,3,False
"2020-08-12","2020-08-19","South Africa","GBP",,"Entity4","K","cat1","1","Individual",,"Batch - Processed","PASS",,1,,4,2,False
"2020-08-24","2020-08-24","China","USD","unknown","Entity2","E3","Other","1","Individual",,"Batch - Processed","PASS",True,,,,,True
"2020-08-13","2020-08-19","United Kingdom","GBP","referrer5","Entity3","P","cat5","1","Individual",,"Batch - Processed","PASS",,,,4,2,False
"2020-08-13","2020-08-19","Indonesia","USD","referrer13","Entity2","J10","cat2","1","Individual",,"Completed","PASS",True,1,,5,3,False
"2020-09-08","2020-09-08","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Missing POR","Pending Review",,,,,,,False
"2020-08-24","2020-08-24","Cameroon","USD","unknown","Entity3","E3","cat3","1","Individual","Missing ID","Batch - Processed","PASS",,,,,,False
"2020-08-02","2020-08-06","Vietnam","USD","referrer6","Entity2","E4","Other","1","Individual",,"Completed","PASS",True,,,8,2,False
"2020-08-24","2020-08-24","Sri Lanka","USD","unknown","Entity2","J10","cat3","1","Individual","Missing ID review and POR","Batch - Reviewed","match",True,,,,,False
"2020-08-09","2020-08-11","Zambia","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-08-09","2020-08-11","South Africa","USD","referrer2","Entity4","E2","cat1","1",,,,,,,,1,1,False
"2020-08-09","2020-08-11","South Africa","USD",,"Entity3","A01","cat10","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-08-02","2020-08-10","Australia","AUD","unknown","Entity1","F","cat6","1",,,,,,,,4,8,False
"2020-08-24","2020-08-24","Philippines","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID review","Pending Review",,True,,,,,False
"2020-08-16","2020-08-20","United Arab Emirates","USD","referrer9","Entity2","E3","cat3","1","Individual",,"Batch - Processed","PASS",,,,6,5,False
"2020-08-09","2020-08-19","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,3,3,False
"2020-08-09","2020-08-11","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Ops Reviewed","PASS",True,,,3,1,False
"2020-08-16","2020-08-17","Philippines","USD","referrer14","Entity2","J10","cat2","1","Joint",,"Batch - Processed","PASS",,,,3,1,False
"2020-08-24","2020-08-24","Netherlands","EUR","unknown","Entity3","N","cat10","1","Individual","Missing ID review and POR","Batch - Processed","PASS",True,,,,,False
"2020-08-07","2020-08-10","China","USD","unknown","Entity2","J10","cat36","1","Individual","Complete","Completed","match",,,,2,3,True
"2020-08-07","2020-08-10","Malaysia","USD","referrer8","Entity2","E8","cat2","1","Individual",,"Batch - Processed","PASS",,,,1,2,False
"2020-08-24","2020-08-24","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-07","2020-08-10","China","USD","unknown","Entity2","E8","cat29","1","Individual",,"Batch - Processed","PASS",,,,1,,True
"2020-08-09","2020-08-11","Namibia","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",,,,2,,False
"2020-09-08","2020-09-08","Brazil","USD",,"Entity2","J10","Other","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-02","2020-08-02","Bahamas","USD","unknown","Entity2","J10","cat3","1",,,,,,,,,,False
"2020-08-24","2020-08-24","","CHF",,,,,"1",,,,,,,,,,False
"2020-08-24","2020-08-24","Sierra Leone","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
